ПРИБОР: СИБ-ЕР-20 ВЕР.ПО: 2.2B
ИМЯ: Sib113 ЗАВ.№: 
ДАТА И ВРЕМЯ СОЗДАНИЯ ФАЙЛА: 11/07/23,15:55:28
ЗОНД №:  ТИП: Цилиндрический ВРЕМЯ ЖИЗНИ: 254 мкм

ДАТА, ВРЕМЯ, ТЕМПЕРАТУРА *С, Uбат(В), Кацп, Эацп, К/Э, (К/Э)/1000000, Примечание
17/07/23, 09:38:08, 27.31, 13.37, 1301144, 1270335, 1024252, 1.024, 
17/07/23, 09:39:58, 27.31, 13.26, 1301325, 1269918, 1024731, 1.025, 
17/07/23, 09:44:36, 28.50, 13.27, 0, 0, 0, 0.000, 
17/07/23, 09:45:01, 28.81, 13.31, 0, 0, 0, 0.000, 
17/07/23, 09:45:30, 28.81, 13.29, 1298691, 1269077, 1023335, 1.023, 
17/07/23, 09:46:59, 29.37, 13.17, 1299946, 1267286, 1025771, 1.026, 
17/07/23, 09:49:11, 31.75, 13.44, 1300532, 1267570, 1026004, 1.026, 
17/07/23, 10:46:23, 25.50, 13.62, 1296663, 1263799, 1026004, 1.026, 
17/07/23, 11:51:40, 32.19, 13.55, 1296362, 1264279, 1025376, 1.025, 
17/07/23, 12:57:04, 34.81, 13.55, 1299039, 1266230, 1025910, 1.026, 
17/07/23, 14:02:24, 36.69, 13.59, 1301485, 1268509, 1025995, 1.026, 
17/07/23, 15:07:44, 38.13, 13.62, 1301284, 1269694, 1024880, 1.025, 
17/07/23, 16:13:00, 39.13, 13.64, 1304764, 1271623, 1026061, 1.026, 
17/07/23, 17:18:14, 39.69, 13.68, 1307645, 1273851, 1026529, 1.027, 
17/07/23, 18:23:26, 40.00, 13.70, 1306924, 1273373, 1026348, 1.026, 
17/07/23, 19:28:40, 40.00, 13.68, 1307671, 1274047, 1026391, 1.026, 
17/07/23, 20:33:50, 40.00, 13.68, 1307229, 1272529, 1027268, 1.027, 
17/07/23, 21:39:00, 39.75, 13.70, 1304763, 1271667, 1026025, 1.026, 
17/07/23, 22:44:11, 39.38, 13.70, 1304415, 1268900, 1027988, 1.028, 
17/07/23, 23:49:20, 38.94, 13.66, 1300389, 1267548, 1025909, 1.026, 
18/07/23, 00:54:29, 38.50, 13.73, 1300064, 1265913, 1026977, 1.027, 
18/07/23, 01:59:38, 38.13, 13.62, 1297115, 1264064, 1026146, 1.026, 
18/07/23, 03:04:48, 37.94, 13.65, 1297213, 1263446, 1026726, 1.027, 
18/07/23, 03:37:32, 34.38, 13.62, 0, 0, 0, 0.000, 
18/07/23, 03:40:59, 34.38, 13.37, 1299277, 1267014, 1025463, 1.025, 
18/07/23, 03:41:04, 40.00, 13.46, 1299277, 1267014, 1025463, 1.025, 
18/07/23, 03:46:04, 41.06, 13.37, 1294046, 1262896, 1024665, 1.025, 
18/07/23, 03:49:52, 43.63, 13.37, 1294982, 1262883, 1025417, 1.025, 
18/07/23, 04:44:23, 30.81, 13.86, 406, 152, 2671052, 2.671, 
18/07/23, 05:49:19, 30.25, 13.65, 565, 176, 3210227, 3.210, 
18/07/23, 06:54:22, 28.06, 13.56, 482, 376, 1281914, 1.282, 
18/07/23, 07:59:26, 26.69, 13.46, 439, 75, 5853333, 5.853, 
18/07/23, 09:04:35, 25.75, 13.46, 520, 316, 1645569, 1.646, 
18/07/23, 10:09:43, 25.19, 13.45, 559, 134, 4171641, 4.172, 
18/07/23, 11:14:59, 26.62, 13.46, 963, 355, 2712676, 2.713, 
18/07/23, 11:55:59, 25.12, 13.39, 1251592, 1219363, 1026431, 1.026, 
18/07/23, 11:58:28, 28.44, 13.25, 1264935, 1210736, 1044765, 1.045, 
18/07/23, 12:04:50, 31.56, 13.15, 0, 0, 0, 0.000, 
18/07/23, 12:07:19, 31.56, 13.10, 1252660, 1221835, 1025228, 1.025, 
18/07/23, 12:09:34, 34.63, 13.17, 1256002, 1230107, 1021051, 1.021, 
18/07/23, 12:15:45, 30.56, 13.20, 1254396, 1222360, 1026208, 1.026, 
18/07/23, 12:19:10, 33.00, 13.34, 1253210, 1222963, 1024732, 1.025, 
18/07/23, 12:28:47, 32.56, 13.39, 1262674, 1232620, 1024382, 1.024, 
18/07/23, 12:38:24, 32.81, 13.40, 1258687, 1226347, 1026371, 1.026, 
18/07/23, 12:48:02, 33.19, 13.39, 1245715, 1215657, 1024725, 1.025, 
18/07/23, 12:57:41, 33.50, 13.39, 1254510, 1226642, 1022718, 1.023, 
18/07/23, 13:07:18, 33.75, 13.44, 1264346, 1223151, 1033679, 1.034, 
18/07/23, 13:16:55, 33.94, 13.44, 1263704, 1218250, 1037310, 1.037, 
18/07/23, 13:26:32, 34.13, 13.48, 1249799, 1227189, 1018424, 1.018, 
18/07/23, 13:36:09, 34.13, 13.46, 1245723, 1234644, 1008973, 1.009, 
18/07/23, 13:45:47, 34.19, 13.46, 1235997, 1241105, 995884, 0.996, 
18/07/23, 13:55:24, 34.13, 13.37, 1251050, 1219978, 1025469, 1.025, 
18/07/23, 14:05:02, 34.06, 13.49, 1247189, 1219548, 1022664, 1.023, 
18/07/23, 14:14:40, 34.00, 13.49, 1254512, 1218087, 1029903, 1.030, 
18/07/23, 14:24:17, 33.88, 13.54, 1255781, 1227002, 1023454, 1.023, 
18/07/23, 14:33:54, 33.69, 13.50, 1249913, 1233379, 1013405, 1.013, 
18/07/23, 14:43:32, 33.50, 13.50, 1260658, 1227679, 1026862, 1.027, 
18/07/23, 14:53:10, 33.31, 13.51, 1266279, 1223452, 1035005, 1.035, 
18/07/23, 15:02:47, 33.13, 13.51, 1241503, 1229900, 1009434, 1.009, 
18/07/23, 15:12:24, 32.88, 13.50, 1260531, 1224723, 1029237, 1.029, 
18/07/23, 15:22:02, 32.63, 13.49, 1249768, 1222097, 1022642, 1.023, 
18/07/23, 15:31:39, 32.38, 13.55, 1263517, 1224826, 1031588, 1.032, 
18/07/23, 15:41:17, 32.13, 13.50, 1255731, 1227186, 1023260, 1.023, 
18/07/23, 15:50:54, 31.87, 13.51, 1256742, 1228268, 1023182, 1.023, 
18/07/23, 16:00:31, 31.50, 13.49, 1252822, 1227182, 1020893, 1.021, 
18/07/23, 16:10:09, 31.06, 13.46, 1252581, 1225817, 1021833, 1.022, 
18/07/23, 16:19:46, 30.62, 13.49, 1253487, 1225680, 1022686, 1.023, 
18/07/23, 16:29:23, 30.12, 13.46, 1255388, 1224995, 1024810, 1.025, 
18/07/23, 16:39:00, 29.63, 13.51, 1255377, 1227074, 1023065, 1.023, 
18/07/23, 16:48:37, 29.19, 13.49, 1254790, 1225881, 1023582, 1.024, 
18/07/23, 16:58:14, 28.69, 13.44, 1254538, 1226438, 1022911, 1.023, 
18/07/23, 17:07:52, 28.25, 13.46, 1253463, 1226400, 1022067, 1.022, 
18/07/23, 17:17:30, 27.81, 13.42, 1255151, 1226507, 1023354, 1.023, 
18/07/23, 17:27:07, 27.37, 13.44, 1252509, 1226664, 1021069, 1.021, 
18/07/23, 17:36:44, 26.94, 13.43, 1253514, 1225954, 1022480, 1.022, 
18/07/23, 17:46:22, 26.50, 13.43, 1253672, 1225605, 1022900, 1.023, 
18/07/23, 17:55:59, 26.06, 13.43, 1254362, 1225987, 1023144, 1.023, 
18/07/23, 18:05:36, 25.69, 13.40, 1254282, 1225765, 1023264, 1.023, 
18/07/23, 18:15:13, 25.25, 13.35, 1254410, 1225778, 1023358, 1.023, 
18/07/23, 18:24:51, 24.87, 13.38, 1255074, 1227198, 1022715, 1.023, 
18/07/23, 18:34:28, 24.50, 13.31, 1254654, 1225268, 1023983, 1.024, 
18/07/23, 18:44:05, 24.19, 13.35, 1253734, 1225217, 1023275, 1.023, 
18/07/23, 18:53:43, 23.87, 13.32, 1254428, 1224340, 1024574, 1.025, 
18/07/23, 19:03:20, 23.56, 13.45, 1253819, 1224831, 1023666, 1.024, 
18/07/23, 19:12:57, 23.19, 13.32, 1252181, 1225902, 1021436, 1.021, 
18/07/23, 19:22:34, 22.87, 13.32, 1253815, 1226068, 1022630, 1.023, 
18/07/23, 19:32:12, 22.56, 13.31, 1248083, 1226157, 1017881, 1.018, 
18/07/23, 19:41:49, 22.25, 13.27, 1252630, 1225174, 1022409, 1.022, 
18/07/23, 19:51:26, 22.00, 13.27, 1253530, 1226544, 1022001, 1.022, 
18/07/23, 20:01:03, 21.75, 13.28, 1253945, 1225019, 1023612, 1.024, 
18/07/23, 20:10:41, 21.44, 13.29, 1253486, 1225961, 1022451, 1.022, 
18/07/23, 20:20:18, 21.19, 13.25, 1252629, 1226566, 1021248, 1.021, 
18/07/23, 20:29:55, 20.94, 13.23, 1253980, 1226102, 1022737, 1.023, 
18/07/23, 20:39:41, 20.75, 13.27, 1253171, 1225166, 1022858, 1.023, 
18/07/23, 20:49:18, 20.50, 13.25, 1252588, 1230313, 1018105, 1.018, 
18/07/23, 20:58:55, 20.25, 13.26, 1252810, 1225625, 1022180, 1.022, 
18/07/23, 21:08:33, 20.06, 13.23, 1251668, 1225681, 1021202, 1.021, 
18/07/23, 21:18:10, 19.81, 13.22, 1252621, 1225110, 1022455, 1.022, 
18/07/23, 21:27:47, 19.62, 13.35, 1254001, 1224152, 1024383, 1.024, 
18/07/23, 21:37:25, 19.44, 13.22, 1253728, 1225450, 1023075, 1.023, 
18/07/23, 21:47:02, 19.25, 13.22, 1252267, 1224883, 1022356, 1.022, 
18/07/23, 21:56:40, 19.06, 13.23, 1255562, 1225101, 1024864, 1.025, 
18/07/23, 22:06:17, 18.94, 13.23, 1253807, 1225403, 1023179, 1.023, 
18/07/23, 22:15:54, 18.75, 13.23, 1253488, 1226595, 1021924, 1.022, 
18/07/23, 22:25:31, 18.62, 13.27, 1253623, 1225500, 1022948, 1.023, 
18/07/23, 22:35:09, 18.44, 13.21, 1252226, 1225395, 1021895, 1.022, 
18/07/23, 22:44:46, 18.31, 13.21, 1252745, 1225384, 1022328, 1.022, 
18/07/23, 22:54:23, 18.19, 13.22, 1252495, 1225142, 1022326, 1.022, 
18/07/23, 23:04:01, 18.06, 13.23, 1252931, 1226075, 1021904, 1.022, 
18/07/23, 23:13:38, 18.00, 13.23, 1252341, 1224518, 1022721, 1.023, 
18/07/23, 23:23:15, 18.00, 13.23, 1253398, 1223082, 1024786, 1.025, 
18/07/23, 23:32:53, 18.19, 13.22, 1252194, 1226084, 1021295, 1.021, 
18/07/23, 23:42:30, 18.31, 13.21, 1254378, 1224197, 1024653, 1.025, 
18/07/23, 23:52:07, 18.44, 13.20, 1255725, 1223344, 1026469, 1.026, 
19/07/23, 00:01:45, 18.50, 13.18, 1252168, 1226137, 1021230, 1.021, 
19/07/23, 00:11:22, 18.50, 13.23, 1248743, 1224489, 1019807, 1.020, 
19/07/23, 00:21:00, 18.50, 13.23, 1252280, 1223885, 1023200, 1.023, 
19/07/23, 00:30:37, 18.56, 13.23, 1253343, 1224955, 1023174, 1.023, 
19/07/23, 00:40:15, 18.69, 13.23, 1259062, 1222508, 1029900, 1.030, 
19/07/23, 00:49:52, 19.06, 13.22, 1256041, 1226767, 1023862, 1.024, 
19/07/23, 00:59:30, 19.25, 13.23, 1252713, 1224880, 1022723, 1.023, 
19/07/23, 01:09:07, 19.37, 13.23, 1250844, 1225240, 1020897, 1.021, 
19/07/23, 01:18:45, 19.56, 13.23, 1253004, 1224543, 1023242, 1.023, 
19/07/23, 01:28:22, 19.75, 13.23, 1248539, 1225702, 1018631, 1.019, 
19/07/23, 01:37:59, 19.94, 13.23, 1251608, 1226672, 1020328, 1.020, 
19/07/23, 01:47:37, 20.19, 13.23, 1253583, 1225136, 1023219, 1.023, 
19/07/23, 01:57:14, 20.56, 13.23, 1253027, 1226206, 1021873, 1.022, 
19/07/23, 02:06:52, 21.06, 13.25, 1254771, 1222525, 1026376, 1.026, 
19/07/23, 02:16:29, 21.69, 13.27, 1251376, 1225108, 1021441, 1.021, 
19/07/23, 02:26:07, 22.50, 13.29, 1259373, 1219148, 1032994, 1.033, 
19/07/23, 02:35:45, 23.25, 13.34, 1245939, 1224613, 1017414, 1.017, 
19/07/23, 02:45:22, 24.00, 13.32, 1251187, 1225861, 1020659, 1.021, 
19/07/23, 02:55:00, 24.44, 13.35, 1242302, 1226095, 1013218, 1.013, 
19/07/23, 03:04:38, 24.87, 13.37, 1254710, 1221436, 1027241, 1.027, 
19/07/23, 03:14:15, 25.37, 13.39, 1256582, 1226845, 1024238, 1.024, 
19/07/23, 03:23:53, 25.88, 13.40, 1255441, 1226460, 1023629, 1.024, 
19/07/23, 03:33:30, 26.62, 13.44, 1243156, 1221507, 1017723, 1.018, 
19/07/23, 03:43:08, 28.06, 13.42, 1245375, 1219438, 1021269, 1.021, 
19/07/23, 03:52:47, 30.12, 13.50, 1265245, 1227985, 1030342, 1.030, 
19/07/23, 04:02:25, 32.00, 13.49, 1259717, 1232226, 1022310, 1.022, 
19/07/23, 04:12:04, 32.75, 13.51, 1251970, 1222730, 1023913, 1.024, 
19/07/23, 04:21:41, 33.31, 13.60, 1256276, 1237209, 1015411, 1.015, 
19/07/23, 04:31:19, 33.50, 13.60, 1254833, 1225008, 1024346, 1.024, 
19/07/23, 04:40:56, 33.50, 13.60, 1247511, 1225316, 1018113, 1.018, 
19/07/23, 04:50:33, 33.56, 13.62, 1266220, 1228162, 1030987, 1.031, 
19/07/23, 05:00:11, 33.75, 13.62, 1257913, 1225738, 1026249, 1.026, 
19/07/23, 05:09:49, 33.94, 13.71, 1258870, 1228085, 1025067, 1.025, 
19/07/23, 05:19:26, 34.13, 13.64, 1253152, 1226389, 1021822, 1.022, 
19/07/23, 05:29:04, 34.31, 13.62, 1256109, 1227635, 1023194, 1.023, 
19/07/23, 05:38:41, 34.50, 13.65, 1261347, 1225184, 1029516, 1.030, 
19/07/23, 05:48:19, 34.56, 13.68, 1236498, 1220926, 1012754, 1.013, 
19/07/23, 05:57:56, 34.63, 13.71, 1259604, 1224571, 1028608, 1.029, 
19/07/23, 06:07:33, 34.69, 13.70, 1254727, 1230699, 1019523, 1.020, 
19/07/23, 06:17:10, 34.81, 13.71, 1252651, 1228328, 1019801, 1.020, 
19/07/23, 06:26:48, 35.00, 13.71, 1259115, 1224755, 1028054, 1.028, 
19/07/23, 06:36:25, 35.31, 13.68, 1249200, 1224211, 1020412, 1.020, 
19/07/23, 06:46:02, 35.63, 13.71, 1264549, 1228684, 1029189, 1.029, 
19/07/23, 06:55:40, 36.19, 13.75, 1237617, 1217239, 1016741, 1.017, 
19/07/23, 07:05:17, 36.75, 13.71, 1248490, 1222006, 1021672, 1.022, 
19/07/23, 07:14:54, 37.25, 13.68, 1250341, 1230408, 1016200, 1.016, 
19/07/23, 07:24:32, 37.75, 13.78, 1255592, 1222883, 1026747, 1.027, 
19/07/23, 07:34:09, 38.19, 13.76, 1258437, 1230939, 1022339, 1.022, 
19/07/23, 07:43:47, 38.63, 13.76, 1252687, 1239803, 1010391, 1.010, 
19/07/23, 07:53:24, 38.88, 13.76, 1253945, 1229158, 1020165, 1.020, 
19/07/23, 08:03:02, 39.13, 13.77, 1253402, 1228353, 1020392, 1.020, 
19/07/23, 08:12:39, 39.25, 13.79, 1253537, 1223987, 1024142, 1.024, 
19/07/23, 08:22:16, 39.38, 13.77, 1246584, 1221849, 1020243, 1.020, 
19/07/23, 08:31:54, 39.50, 13.82, 1249512, 1226842, 1018478, 1.018, 
19/07/23, 08:41:31, 39.63, 13.81, 1263791, 1232070, 1025746, 1.026, 
19/07/23, 08:51:09, 39.69, 13.81, 1253840, 1228186, 1020887, 1.021, 
19/07/23, 09:00:47, 39.69, 13.82, 1266855, 1230781, 1029309, 1.029, 
19/07/23, 09:10:24, 39.69, 13.81, 1271816, 1229755, 1034202, 1.034, 
19/07/23, 09:20:02, 39.88, 13.82, 1265984, 1228409, 1030588, 1.031, 
19/07/23, 09:29:39, 39.94, 13.82, 1247077, 1226060, 1017141, 1.017, 
19/07/23, 09:39:17, 39.94, 13.81, 1259584, 1230547, 1023596, 1.024, 
19/07/23, 09:48:54, 39.94, 13.82, 1256117, 1225857, 1024684, 1.025, 
19/07/23, 09:58:32, 39.88, 13.82, 1257003, 1224970, 1026150, 1.026, 
19/07/23, 10:06:36, 38.75, 13.67, 1262849, 1226019, 1030040, 1.030, 
19/07/23, 10:10:02, 42.56, 13.61, 1246710, 1228958, 1014444, 1.014, 
19/07/23, 10:12:37, 40.50, 13.61, 0, 0, 0, 0.000, 
19/07/23, 10:15:26, 40.50, 13.62, 1263861, 1227807, 1029364, 1.029, 
19/07/23, 10:15:31, 42.81, 13.78, 1263861, 1227807, 1029364, 1.029, 
19/07/23, 10:15:44, 42.88, 13.61, 1263861, 1227807, 1029364, 1.029, 
19/07/23, 10:18:45, 44.19, 13.56, 1254127, 1227573, 1021631, 1.022, 
19/07/23, 10:20:08, 42.94, 13.70, 0, 0, 0, -1.000, TIME OUT!
19/07/23, 10:20:25, 42.81, 13.64, 0, 0, 0, 0.000, 
19/07/23, 10:22:28, 43.75, 13.62, 1253361, 1229038, 1019790, 1.020, 
19/07/23, 10:22:49, 43.75, 13.64, 1253361, 1229038, 1019790, 1.020, 
19/07/23, 10:34:31, 45.81, 13.61, 1260766, 1227792, 1026856, 1.027, 
19/07/23, 10:39:41, 40.56, 13.62, 1250379, 1226248, 1019678, 1.020, 
19/07/23, 10:49:39, 45.06, 13.62, 1261217, 1224736, 1029786, 1.030, 
19/07/23, 10:51:40, 42.69, 13.64, 0, 0, 0, 0.000, 
19/07/23, 10:54:57, 44.19, 13.75, 1248621, 1224617, 1019601, 1.020, 
19/07/23, 10:55:02, 44.19, 13.76, 1248621, 1224617, 1019601, 1.020, 
19/07/23, 10:55:11, 44.19, 13.79, 1248621, 1224617, 1019601, 1.020, 
19/07/23, 10:55:16, 44.19, 13.78, 1248621, 1224617, 1019601, 1.020, 
19/07/23, 10:56:21, 43.69, 13.62, 1257792, 1226335, 1025651, 1.026, 
19/07/23, 11:03:09, 38.56, 13.59, 1256160, 1227794, 1023103, 1.023, 
19/07/23, 11:07:08, 42.19, 13.82, 1254725, 1227283, 1022359, 1.022, 
19/07/23, 11:07:48, 42.00, 13.62, 1254725, 1227283, 1022359, 1.022, 
19/07/23, 11:14:51, 41.31, 13.59, 0, 0, 0, 0.000, 
19/07/23, 11:45:33, 41.94, 13.78, 1253364, 1228795, 1019994, 1.020, 
19/07/23, 11:55:06, 39.56, 13.78, 1256072, 1227832, 1022999, 1.023, 
19/07/23, 12:04:43, 38.69, 13.82, 1255435, 1227353, 1022880, 1.023, 
19/07/23, 12:14:20, 38.00, 13.81, 1258291, 1226820, 1025652, 1.026, 
19/07/23, 12:23:57, 37.44, 13.82, 1252881, 1226732, 1021315, 1.021, 
19/07/23, 12:33:34, 36.88, 13.79, 1257923, 1226254, 1025825, 1.026, 
19/07/23, 12:43:12, 36.31, 13.81, 1254724, 1228480, 1021362, 1.021, 
19/07/23, 12:52:49, 35.88, 13.78, 1254411, 1228767, 1020869, 1.021, 
19/07/23, 13:02:26, 35.50, 13.86, 1256532, 1226921, 1024134, 1.024, 
19/07/23, 13:12:04, 35.25, 13.77, 1252129, 1225087, 1022073, 1.022, 
19/07/23, 13:21:41, 35.13, 13.73, 1257475, 1219616, 1031041, 1.031, 
19/07/23, 13:31:19, 35.00, 13.75, 1257409, 1225104, 1026369, 1.026, 
19/07/23, 13:40:56, 34.81, 13.73, 1257415, 1224700, 1026712, 1.027, 
19/07/23, 13:50:33, 34.50, 13.71, 1250302, 1224219, 1021305, 1.021, 
19/07/23, 14:00:11, 34.06, 13.73, 1254998, 1227776, 1022171, 1.022, 
19/07/23, 14:09:48, 33.50, 13.71, 1255111, 1226165, 1023606, 1.024, 
19/07/23, 14:19:25, 33.00, 13.70, 1256129, 1226123, 1024472, 1.024, 
19/07/23, 14:29:02, 32.63, 13.68, 1262019, 1228644, 1027164, 1.027, 
19/07/23, 14:38:40, 32.31, 13.67, 1256409, 1225991, 1024810, 1.025, 
19/07/23, 14:48:18, 32.06, 13.65, 1251456, 1226080, 1020696, 1.021, 
19/07/23, 14:57:55, 31.81, 13.67, 1255410, 1227691, 1022578, 1.023, 
19/07/23, 15:07:33, 31.56, 13.64, 1253338, 1226424, 1021945, 1.022, 
19/07/23, 15:17:10, 31.31, 13.65, 1255619, 1226727, 1023552, 1.024, 
19/07/23, 15:26:47, 31.00, 13.62, 1255679, 1226469, 1023816, 1.024, 
19/07/23, 15:36:24, 30.75, 13.64, 1256473, 1226273, 1024627, 1.025, 
19/07/23, 15:46:02, 30.50, 13.62, 1254834, 1227456, 1022304, 1.022, 
19/07/23, 15:55:40, 30.19, 13.60, 1254269, 1225889, 1023150, 1.023, 
19/07/23, 16:05:17, 29.87, 13.62, 1253763, 1226495, 1022232, 1.022, 
19/07/23, 16:14:54, 29.56, 13.67, 1253720, 1227064, 1021723, 1.022, 
19/07/23, 16:24:31, 29.19, 13.60, 1255049, 1227176, 1022713, 1.023, 
19/07/23, 16:34:08, 28.81, 13.57, 1254911, 1226206, 1023409, 1.023, 
19/07/23, 16:43:46, 28.50, 13.57, 1254559, 1226302, 1023042, 1.023, 
19/07/23, 16:53:23, 28.19, 13.59, 1255215, 1226387, 1023506, 1.024, 
19/07/23, 17:03:01, 27.87, 13.55, 1255174, 1226430, 1023437, 1.023, 
19/07/23, 17:12:38, 27.56, 13.56, 1254577, 1226320, 1023042, 1.023, 
19/07/23, 17:22:15, 27.25, 13.53, 1254383, 1225504, 1023564, 1.024, 
19/07/23, 17:31:53, 27.00, 13.55, 1253925, 1226636, 1022247, 1.022, 
19/07/23, 17:41:30, 26.75, 13.54, 1254990, 1227315, 1022549, 1.023, 
19/07/23, 17:51:07, 26.50, 13.50, 1254541, 1226430, 1022920, 1.023, 
19/07/23, 18:00:44, 26.25, 13.46, 1254266, 1226707, 1022465, 1.022, 
19/07/23, 18:10:21, 26.06, 13.49, 1255156, 1225886, 1023876, 1.024, 
19/07/23, 18:19:58, 25.88, 13.45, 1253965, 1227757, 1021346, 1.021, 
19/07/23, 18:29:36, 25.69, 13.44, 1254551, 1225703, 1023535, 1.024, 
19/07/23, 18:39:13, 25.56, 13.48, 1255187, 1227129, 1022864, 1.023, 
19/07/23, 18:48:50, 25.31, 13.42, 1255183, 1226324, 1023532, 1.024, 
19/07/23, 18:58:27, 25.00, 13.42, 1253909, 1225830, 1022906, 1.023, 
19/07/23, 19:08:04, 24.75, 13.43, 1254209, 1226561, 1022541, 1.023, 
19/07/23, 19:17:41, 24.50, 13.42, 1254149, 1226506, 1022538, 1.023, 
19/07/23, 19:27:19, 24.31, 13.42, 1254405, 1226115, 1023072, 1.023, 
19/07/23, 19:36:57, 24.06, 13.44, 1254000, 1226598, 1022339, 1.022, 
19/07/23, 19:46:34, 23.94, 13.42, 1254224, 1226555, 1022558, 1.023, 
19/07/23, 19:56:12, 23.75, 13.42, 1253938, 1225957, 1022823, 1.023, 
19/07/23, 20:05:49, 23.62, 13.34, 1253825, 1226478, 1022297, 1.022, 
19/07/23, 20:15:26, 23.50, 13.38, 1254059, 1226491, 1022477, 1.022, 
19/07/23, 20:25:04, 23.38, 13.40, 1253535, 1226545, 1022004, 1.022, 
19/07/23, 20:34:41, 23.25, 13.35, 1254705, 1226750, 1022787, 1.023, 
19/07/23, 20:44:18, 23.12, 13.37, 1254244, 1226451, 1022661, 1.023, 
19/07/23, 20:53:55, 23.06, 13.37, 1255533, 1225501, 1024505, 1.025, 
19/07/23, 21:03:32, 22.94, 13.31, 1255389, 1226010, 1023963, 1.024, 
19/07/23, 21:13:09, 22.81, 13.37, 1254338, 1225912, 1023187, 1.023, 
19/07/23, 21:22:47, 22.75, 13.35, 1253367, 1225277, 1022925, 1.023, 
19/07/23, 21:32:24, 22.69, 13.29, 1253826, 1225881, 1022795, 1.023, 
19/07/23, 21:42:02, 22.56, 13.33, 1254032, 1226263, 1022645, 1.023, 
19/07/23, 21:51:40, 22.44, 13.29, 1254069, 1226530, 1022452, 1.022, 
19/07/23, 22:01:17, 22.37, 13.31, 1252995, 1226163, 1021882, 1.022, 
19/07/23, 22:10:54, 22.31, 13.33, 1252111, 1226273, 1021070, 1.021, 
19/07/23, 22:20:32, 22.19, 13.32, 1253301, 1226138, 1022153, 1.022, 
19/07/23, 22:30:09, 22.13, 13.28, 1252996, 1226424, 1021666, 1.022, 
19/07/23, 22:39:46, 22.06, 13.26, 1255337, 1225680, 1024196, 1.024, 
19/07/23, 22:49:23, 21.94, 13.29, 1255557, 1225783, 1024289, 1.024, 
19/07/23, 22:59:01, 21.81, 13.28, 1254077, 1225049, 1023695, 1.024, 
19/07/23, 23:08:38, 21.81, 13.29, 1253214, 1226648, 1021657, 1.022, 
19/07/23, 23:18:15, 21.75, 13.25, 1252625, 1225465, 1022163, 1.022, 
19/07/23, 23:27:53, 21.75, 13.28, 1253097, 1225891, 1022192, 1.022, 
19/07/23, 23:37:30, 21.75, 13.26, 1254386, 1226020, 1023136, 1.023, 
19/07/23, 23:47:08, 21.75, 13.21, 1254229, 1224889, 1023953, 1.024, 
19/07/23, 23:56:45, 21.81, 13.26, 1253111, 1226591, 1021620, 1.022, 
20/07/23, 00:06:22, 21.87, 13.26, 1254279, 1225864, 1023179, 1.023, 
20/07/23, 00:16:00, 21.94, 13.29, 1252133, 1223677, 1023254, 1.023, 
20/07/23, 00:25:37, 22.06, 13.26, 1252412, 1224961, 1022409, 1.022, 
20/07/23, 00:35:14, 22.25, 13.26, 1253031, 1225082, 1022813, 1.023, 
20/07/23, 00:44:52, 22.37, 13.28, 1254658, 1225924, 1023438, 1.023, 
20/07/23, 00:54:29, 22.62, 13.26, 1251902, 1225010, 1021952, 1.022, 
20/07/23, 01:04:07, 22.81, 13.29, 1250621, 1225977, 1020101, 1.020, 
20/07/23, 01:13:44, 23.06, 13.23, 1254526, 1222924, 1025841, 1.026, 
20/07/23, 01:23:22, 23.31, 13.26, 1256333, 1227072, 1023846, 1.024, 
20/07/23, 01:32:59, 23.56, 13.39, 1249546, 1223301, 1021454, 1.021, 
20/07/23, 01:42:36, 23.94, 13.26, 1260841, 1223129, 1030832, 1.031, 
20/07/23, 01:52:14, 24.31, 13.26, 1252198, 1226676, 1020805, 1.021, 
20/07/23, 02:01:52, 24.63, 13.31, 1256319, 1223938, 1026456, 1.026, 
20/07/23, 02:11:30, 24.87, 13.43, 1251394, 1227662, 1019331, 1.019, 
20/07/23, 02:21:08, 25.06, 13.29, 1249574, 1223711, 1021134, 1.021, 
20/07/23, 02:30:45, 25.37, 13.31, 1252241, 1228215, 1019561, 1.020, 
20/07/23, 02:40:23, 25.75, 13.35, 1254980, 1221274, 1027599, 1.028, 
20/07/23, 02:50:01, 26.19, 13.29, 1256427, 1221675, 1028446, 1.028, 
20/07/23, 02:59:39, 26.87, 13.32, 1244124, 1224759, 1015811, 1.016, 
20/07/23, 03:09:16, 27.81, 13.32, 1260368, 1221681, 1031667, 1.032, 
20/07/23, 03:18:54, 28.87, 13.35, 1266019, 1222942, 1035224, 1.035, 
20/07/23, 03:28:32, 29.75, 13.40, 1265902, 1229508, 1029600, 1.030, 
20/07/23, 03:38:10, 31.06, 13.37, 1248197, 1225910, 1018179, 1.018, 
20/07/23, 03:47:48, 32.63, 13.39, 1261989, 1235648, 1021317, 1.021, 
20/07/23, 03:57:27, 34.06, 13.42, 1256156, 1217094, 1032094, 1.032, 
20/07/23, 04:07:04, 35.44, 13.45, 1258474, 1210220, 1039872, 1.040, 
20/07/23, 04:16:42, 36.63, 13.46, 1262602, 1239123, 1018948, 1.019, 
20/07/23, 04:26:20, 37.81, 13.46, 1273312, 1232158, 1033399, 1.033, 
20/07/23, 04:35:58, 38.88, 13.53, 1283302, 1218311, 1053345, 1.053, 
