$02
01
Handheld device version M2.00.05
Sat Nov 11 03:41:43 2023
DCU3ER Id: 010552  [Probe Type; 11 FLUSH / BAND 020]
Time, Date, Loss (nm), Temperature (C)
19:00:01,06/10/23,00054348, 000.0
03:00:01,07/10/23,00054226, 000.0
11:00:01,07/10/23,00054226, 000.0
19:00:01,07/10/23,00054226, 000.0
03:00:01,08/10/23,00054185, 000.0
11:00:01,08/10/23,00054550, 000.0
19:00:01,08/10/23,00054712, 000.0
03:00:01,09/10/23,00054348, 000.0
11:00:01,09/10/23,00054226, 000.0
19:00:01,09/10/23,00054348, 000.0
03:00:01,10/10/23,00054388, 000.0
11:00:01,10/10/23,00054429, 000.0
19:00:01,10/10/23,00054469, 000.0
03:00:01,11/10/23,00054307, 000.0
11:00:01,11/10/23,00054226, 000.0
19:00:01,11/10/23,00054348, 000.0
03:00:01,12/10/23,00054388, 000.0
11:00:01,12/10/23,00054429, 000.0
19:00:01,12/10/23,00054388, 000.0
03:00:01,13/10/23,00054226, 000.0
11:00:01,13/10/23,00054469, 000.0
19:00:01,13/10/23,00054348, 000.0
03:00:01,14/10/23,00054429, 000.0
11:00:01,14/10/23,00054590, 000.0
19:00:01,14/10/23,00054429, 000.0
03:00:01,15/10/23,00054590, 000.0
15:00:01,15/10/23,00054469, 000.0
23:00:01,15/10/23,00054671, 000.0
07:00:01,16/10/23,00054631, 000.0
15:00:01,16/10/23,00054712, 000.0
23:00:01,16/10/23,00054388, 000.0
07:00:01,17/10/23,00054631, 000.0
15:00:01,17/10/23,00054631, 000.0
23:00:01,17/10/23,00054712, 000.0
07:00:01,18/10/23,00054833, 000.0
15:00:01,18/10/23,00054793, 000.0
23:00:01,18/10/23,00054833, 000.0
07:00:01,19/10/23,00054712, 000.0
15:00:01,19/10/23,00054388, 000.0
23:00:01,19/10/23,00054712, 000.0
07:00:01,20/10/23,00054671, 000.0
15:00:01,20/10/23,00054510, 000.0
23:00:01,20/10/23,00054671, 000.0
07:00:01,21/10/23,00054712, 000.0
15:00:01,21/10/23,00054712, 000.0
23:00:01,21/10/23,00054671, 000.0
07:00:01,22/10/23,00054793, 000.0
15:00:01,22/10/23,00054874, 000.0
23:00:01,22/10/23,00054874, 000.0
07:00:01,23/10/23,00055035, 000.0
15:00:01,23/10/23,00054793, 000.0
23:00:01,23/10/23,00054914, 000.0
07:00:01,24/10/23,00054995, 000.0
15:00:01,24/10/23,00054631, 000.0
23:00:01,24/10/23,00054995, 000.0
07:00:01,25/10/23,00055035, 000.0
15:00:01,25/10/23,00054752, 000.0
23:00:01,25/10/23,00054631, 000.0
07:00:01,26/10/23,00054954, 000.0
15:00:01,26/10/23,00054995, 000.0
23:00:01,26/10/23,00055156, 000.0
07:00:01,27/10/23,00054590, 000.0
15:00:01,27/10/23,00054874, 000.0
23:00:01,27/10/23,00055035, 000.0
07:00:01,28/10/23,00054914, 000.0
15:00:01,28/10/23,00054712, 000.0
23:00:01,28/10/23,00054874, 000.0
07:00:01,29/10/23,00055076, 000.0
15:00:01,29/10/23,00054793, 000.0
23:00:01,29/10/23,00055035, 000.0
07:00:01,30/10/23,00054954, 000.0
15:00:01,30/10/23,00055076, 000.0
23:00:01,30/10/23,00055358, 000.0
07:00:01,31/10/23,00054914, 000.0
15:00:01,31/10/23,00054954, 000.0
23:00:01,31/10/23,00055116, 000.0
07:00:01,01/11/23,00055076, 000.0
15:00:01,01/11/23,00055277, 000.0
23:00:01,01/11/23,00055116, 000.0
07:00:01,02/11/23,00054833, 000.0
15:00:01,02/11/23,00054954, 000.0
23:00:01,02/11/23,00054954, 000.0
07:00:01,03/11/23,00055197, 000.0
15:00:01,03/11/23,00055076, 000.0
23:00:01,03/11/23,00055237, 000.0
07:00:01,04/11/23,00054995, 000.0
15:00:01,04/11/23,00054914, 000.0
23:00:01,04/11/23,00055156, 000.0
07:00:01,05/11/23,00055156, 000.0
15:00:01,05/11/23,00054995, 000.0
23:00:01,05/11/23,00055197, 000.0
07:00:01,06/11/23,00055116, 000.0
15:00:01,06/11/23,00055116, 000.0
23:00:01,06/11/23,00055076, 000.0
07:00:01,07/11/23,00055116, 000.0
15:00:01,07/11/23,00055116, 000.0
23:00:01,07/11/23,00055076, 000.0
07:00:01,08/11/23,00055116, 000.0
15:00:01,08/11/23,00055277, 000.0
23:00:01,08/11/23,00055156, 000.0
07:00:01,09/11/23,00055277, 000.0
15:00:01,09/11/23,00055318, 000.0
23:00:01,09/11/23,00055035, 000.0
07:00:01,10/11/23,00055197, 000.0
15:00:01,10/11/23,00055116, 000.0
23:00:01,10/11/23,00055035, 000.0
